Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,No,Travel_Rarely,1499,Sales,26,3,Marketing,2410,1,Male,76,3,4,Sales Executive,3,Single,13402,11652,4,Yes,20,4,2,0,22,3,2,19,7,3,7
26,No,Travel_Rarely,1448,Sales,2,4,Life Sciences,2411,2,Male,66,2,2,Sales Executive,4,Single,6274,8952,1,No,15,3,4,0,6,3,2,5,3,1,4
28,No,Travel_Rarely,611,Research & Development,11,3,Life Sciences,2412,2,Male,60,3,1,Research Scientist,3,Married,3539,16044,1,No,19,3,3,1,8,1,4,8,7,0,7
34,No,Travel_Rarely,661,Research & Development,2,1,Life Sciences,2413,4,Female,42,3,2,Manufacturing Director,1,Single,4779,11652,4,No,16,3,4,0,11,6,3,4,3,1,2
25,Yes,Travel_Rarely,810,Research & Development,24,1,Life Sciences,2414,3,Male,78,3,1,Healthcare Representative,1,Single,1223,26362,1,Yes,21,4,2,0,1,2,3,1,0,0,0
35,No,Non-Travel,1005,Research & Development,7,3,Medical,2415,2,Female,53,3,1,Laboratory Technician,2,Married,3673,4605,1,No,15,3,4,1,9,3,3,9,8,7,7
23,Yes,Travel_Rarely,468,Research & Development,25,1,Medical,2416,2,Female,65,2,1,Laboratory Technician,2,Single,3989,6233,1,Yes,12,3,2,0,5,5,3,5,3,1,0
51,No,Travel_Rarely,438,Sales,7,3,Technical Degree,2417,1,Female,91,1,3,Sales Executive,1,Married,10502,23343,2,No,15,3,1,1,13,3,3,7,5,0,3
41,No,Travel_Rarely,543,Research & Development,10,2,Life Sciences,2418,2,Female,72,3,2,Manufacturing Director,4,Divorced,5207,20439,4,Yes,22,4,1,1,8,0,3,1,0,0,0
54,Yes,Travel_Rarely,346,Sales,2,4,Life Sciences,2419,4,Male,84,3,2,Sales Executive,1,Single,5346,6770,3,Yes,11,3,1,0,10,0,2,1,0,0,0
22,No,Travel_Frequently,723,Research & Development,1,1,Technical Degree,2420,1,Female,79,3,1,Research Scientist,1,Single,2174,6881,0,Yes,14,3,4,0,4,2,3,3,2,1,2
29,No,Travel_Rarely,1147,Research & Development,2,1,Life Sciences,2421,1,Male,62,3,2,Manufacturing Director,3,Single,5238,22914,7,No,18,3,2,0,10,2,4,4,3,0,2
40,No,Travel_Frequently,548,Research & Development,1,3,Medical,2422,2,Male,75,3,1,Research Scientist,4,Single,3420,12449,9,No,14,3,3,0,12,4,3,5,3,1,4
38,No,Travel_Rarely,465,Research & Development,11,3,Other,2423,3,Male,72,3,2,Manufacturing Director,4,Single,4033,5404,2,No,12,3,3,0,8,6,2,4,3,0,2
27,No,Travel_Rarely,1328,Research & Development,24,2,Life Sciences,2424,1,Female,63,3,1,Research Scientist,4,Married,3539,21293,1,No,17,3,4,1,7,1,3,7,7,1,7
45,No,Travel_Rarely,836,Research & Development,10,2,Life Sciences,2425,3,Female,98,3,1,Research Scientist,4,Married,2619,18275,2,No,11,3,3,1,8,1,3,4,1,1,2
37,No,Travel_Rarely,667,Research & Development,1,4,Medical,2426,3,Female,57,4,1,Research Scientist,2,Married,2942,5561,1,No,14,3,3,1,6,3,3,6,2,1,5
46,No,Travel_Rarely,448,Research & Development,9,3,Life Sciences,2427,4,Female,99,4,2,Healthcare Representative,2,Single,6244,9964,2,Yes,24,4,2,0,19,2,3,12,11,1,7
50,No,Non-Travel,1476,Sales,2,3,Marketing,2428,4,Male,40,2,2,Sales Executive,3,Married,4728,15986,1,No,12,3,1,1,5,2,2,5,4,1,4
36,No,Non-Travel,1085,Research & Development,12,4,Medical,2429,2,Female,95,2,3,Healthcare Representative,4,Single,8008,21519,3,No,13,3,2,0,9,3,3,5,3,1,2
38,No,Travel_Frequently,835,Sales,9,4,Life Sciences,2430,3,Male,78,3,1,Sales Representative,4,Married,2899,7003,1,No,14,3,2,1,2,2,3,2,2,1,2
24,No,Non-Travel,218,Sales,2,1,Life Sciences,2431,4,Female,45,3,2,Sales Executive,3,Single,6274,8386,1,No,11,3,4,0,6,3,3,6,5,1,5
25,No,Travel_Frequently,458,Sales,26,3,Medical,2432,4,Male,81,2,1,Sales Representative,4,Married,2795,12761,1,No,12,3,3,1,2,3,3,2,2,0,2
40,No,Travel_Rarely,583,Research & Development,2,4,Medical,2433,2,Female,44,3,3,Manufacturing Director,4,Single,7143,5855,1,No,19,3,4,0,20,3,3,20,11,11,8
18,No,Travel_Frequently,1373,Research & Development,3,1,Life Sciences,2434,1,Male,52,4,1,Laboratory Technician,1,Married,3646,16998,0,No,19,3,3,1,10,2,3,10,9,1,0
20,No,Travel_Rarely,157,Sales,16,3,Life Sciences,2435,3,Male,99,1,1,Sales Representative,1,Married,2867,10007,1,No,14,3,3,1,2,3,3,2,2,2,2
32,Yes,Travel_Frequently,329,Research & Development,7,2,Life Sciences,2436,1,Male,59,1,1,Laboratory Technician,4,Divorced,3211,3339,4,No,21,4,4,3,10,2,3,7,7,0,7
45,No,Travel_Rarely,217,Sales,2,2,Life Sciences,2437,4,Male,66,3,2,Sales Executive,3,Single,5206,2975,4,Yes,11,3,2,0,10,2,4,7,7,1,7
35,No,Travel_Rarely,1084,Research & Development,16,5,Medical,2438,2,Male,98,3,1,Research Scientist,4,Married,2559,19989,0,No,14,3,2,3,5,1,4,4,3,0,2
27,No,Travel_Rarely,786,Sales,9,4,Marketing,2439,2,Male,95,2,2,Sales Executive,4,Divorced,5147,9277,1,No,21,4,1,2,7,2,3,7,7,0,7
30,No,Travel_Frequently,1339,Sales,21,2,Life Sciences,2440,3,Male,32,3,1,Sales Representative,4,Divorced,9250,19294,1,No,11,3,2,1,1,2,3,1,0,0,0
35,No,Travel_Rarely,495,Research & Development,4,4,Life Sciences,2441,4,Female,66,2,2,Healthcare Representative,3,Divorced,6811,23457,1,No,11,3,2,1,10,3,3,10,7,0,6
32,No,Travel_Rarely,495,Research & Development,7,4,Medical,2442,2,Male,77,3,2,Manufacturing Director,1,Married,5582,3335,4,No,13,3,3,1,10,2,3,4,3,0,3
50,No,Travel_Frequently,727,Research & Development,2,3,Medical,2443,4,Male,98,2,4,Manager,3,Married,17567,3193,0,No,12,3,3,1,28,3,3,27,7,3,12
43,No,Travel_Rarely,394,Research & Development,1,3,Technical Degree,2444,2,Male,72,3,4,Research Director,3,Divorced,16756,19715,1,No,14,3,2,1,20,3,1,20,8,0,5
31,Yes,Non-Travel,591,Research & Development,1,4,Technical Degree,2445,1,Male,62,3,1,Research Scientist,1,Single,3748,15062,0,No,14,3,3,0,4,3,1,3,2,0,2
32,No,Travel_Rarely,1316,Research & Development,6,3,Life Sciences,2446,4,Male,60,3,1,Research Scientist,4,Married,2342,26427,1,Yes,14,3,1,1,2,1,3,2,2,2,2
31,No,Travel_Frequently,552,Sales,5,3,Life Sciences,2447,1,Male,73,3,2,Sales Executive,3,Married,6434,14408,6,No,16,3,4,1,10,3,3,4,2,0,3
21,No,Travel_Rarely,699,Research & Development,9,4,Life Sciences,2448,2,Male,33,3,1,Research Scientist,2,Single,3785,11652,1,No,16,3,4,0,3,3,3,3,2,1,2
45,No,Travel_Rarely,1489,Human Resources,7,4,Life Sciences,2449,2,Female,100,4,4,Manager,4,Single,16823,14120,4,No,11,3,4,0,26,2,2,24,7,5,10
32,No,Travel_Rarely,1040,Sales,3,3,Life Sciences,2450,2,Male,70,2,4,Manager,3,Single,1706,14382,4,Yes,13,3,3,0,21,4,3,0,0,0,0
36,No,Travel_Rarely,1283,Sales,1,3,Life Sciences,2451,4,Female,81,3,3,Sales Executive,4,Married,8606,2354,0,Yes,13,3,2,1,14,2,3,13,12,4,12
18,Yes,Travel_Frequently,240,Research & Development,20,1,Life Sciences,2452,4,Male,49,3,1,Laboratory Technician,4,Single,1675,17205,1,No,15,3,3,0,0,3,3,0,0,0,0
41,No,Travel_Frequently,806,Research & Development,8,4,Technical Degree,2453,4,Male,81,2,1,Research Scientist,2,Single,2889,6889,7,No,15,3,2,0,12,3,3,5,3,0,3
55,No,Travel_Rarely,1490,Research & Development,16,4,Medical,2454,3,Female,80,3,4,Research Director,4,Single,17328,26278,4,No,18,3,4,0,31,2,3,29,7,5,10
25,No,Travel_Rarely,1402,Sales,29,4,Medical,2455,4,Female,91,4,2,Sales Executive,4,Married,4568,20489,1,No,13,3,3,1,8,3,3,8,7,0,7
45,No,Travel_Rarely,1302,Research & Development,8,2,Medical,2456,2,Female,50,2,3,Research Director,3,Divorced,13525,5569,0,No,14,3,3,1,20,2,3,9,8,0,8
46,Yes,Travel_Rarely,342,Research & Development,3,3,Medical,2457,1,Female,57,2,4,Manager,2,Single,17861,7791,6,Yes,12,3,1,0,26,3,2,7,7,7,7
47,No,Travel_Rarely,1246,Research & Development,21,4,Medical,2458,4,Female,52,3,4,Manager,4,Single,16659,25657,1,No,11,3,4,0,17,3,4,17,14,15,9
38,No,Travel_Frequently,617,Research & Development,5,3,Life Sciences,2459,2,Female,48,2,2,Manufacturing Director,3,Married,4534,5044,0,No,11,3,2,1,18,3,3,17,14,10,11
40,No,Travel_Rarely,1291,Research & Development,21,1,Medical,2460,4,Female,98,3,2,Manufacturing Director,2,Married,5126,7103,2,No,15,3,1,1,11,2,4,3,2,1,2
38,No,Travel_Rarely,723,Research & Development,2,4,Life Sciences,2461,4,Male,89,3,2,Manufacturing Director,1,Married,4663,10110,2,Yes,14,3,4,1,19,3,3,1,0,0,0
27,No,Travel_Rarely,1339,Research & Development,6,3,Life Sciences,2462,1,Female,41,3,1,Research Scientist,3,Married,2956,9150,0,No,13,3,3,1,9,0,3,8,3,7,7
42,No,Travel_Rarely,1084,Research & Development,24,3,Life Sciences,2463,3,Male,54,3,1,Research Scientist,3,Single,2356,18410,1,Yes,12,3,4,0,10,2,3,10,8,7,9
43,No,Travel_Rarely,427,Sales,7,3,Marketing,2464,2,Female,66,4,2,Sales Executive,4,Divorced,5070,23361,7,No,20,4,1,2,16,2,3,7,7,7,7
40,No,Travel_Frequently,1218,Research & Development,11,2,Medical,2465,3,Male,57,3,5,Research Director,4,Single,19419,4235,1,No,11,3,1,0,21,3,3,21,10,15,6
29,No,Travel_Rarely,964,Research & Development,10,4,Life Sciences,2466,2,Female,84,3,1,Laboratory Technician,3,Divorced,2319,7324,7,No,14,3,3,1,5,3,3,1,0,0,0
53,No,Travel_Rarely,1109,Research & Development,1,4,Life Sciences,2467,1,Female,87,3,5,Research Director,4,Married,19033,14295,4,No,12,3,4,1,33,2,3,9,6,3,7
31,No,Travel_Rarely,1475,Research & Development,7,2,Medical,2468,1,Male,86,3,1,Research Scientist,1,Married,3420,12287,3,Yes,11,3,3,1,9,2,4,5,2,0,4
59,No,Travel_Rarely,1333,Sales,2,4,Life Sciences,2469,3,Male,90,2,2,Sales Executive,4,Single,5094,20652,2,No,11,3,3,0,10,3,3,1,0,0,0
38,No,Travel_Rarely,916,Research & Development,3,4,Life Sciences,2470,2,Male,76,1,2,Laboratory Technician,3,Divorced,4810,2396,3,No,13,3,4,1,16,3,3,1,0,0,0
40,No,Travel_Rarely,1107,Research & Development,1,3,Life Sciences,2471,4,Female,45,2,2,Manufacturing Director,3,Married,5410,20392,3,Yes,12,3,4,1,11,1,3,8,4,7,7
32,No,Travel_Rarely,857,Research & Development,1,3,Medical,2472,1,Female,49,3,3,Research Director,2,Married,11416,22174,3,No,11,3,3,1,14,4,2,9,1,1,7
40,No,Travel_Rarely,329,Research & Development,1,1,Medical,2473,4,Male,83,3,5,Manager,4,Divorced,19189,6759,1,Yes,12,3,1,1,21,5,3,21,7,1,7
38,No,Travel_Frequently,763,Research & Development,16,3,Technical Degree,2474,2,Male,72,3,1,Research Scientist,4,Married,2956,15589,7,No,12,3,4,1,6,4,3,1,0,1,0
42,No,Travel_Rarely,390,Research & Development,7,3,Life Sciences,2475,4,Male,58,3,5,Manager,3,Single,19847,21972,2,Yes,14,3,4,0,24,4,3,22,7,14,17
23,No,Travel_Rarely,806,Research & Development,8,3,Life Sciences,2476,1,Male,30,3,1,Laboratory Technician,2,Married,3760,9490,0,No,16,3,2,1,7,3,3,6,4,1,2
53,No,Travel_Rarely,1334,Research & Development,7,3,Medical,2477,3,Male,42,4,5,Manager,4,Divorced,19973,17799,4,Yes,14,3,3,3,29,4,3,8,7,4,7
35,No,Travel_Rarely,461,Research & Development,16,3,Life Sciences,2478,2,Female,40,4,1,Laboratory Technician,3,Married,2285,24812,1,No,13,3,4,1,2,2,3,2,2,0,2
36,No,Travel_Frequently,586,Research & Development,2,4,Medical,2479,2,Male,45,3,2,Healthcare Representative,4,Single,5562,22074,4,No,14,3,4,0,7,2,3,3,2,0,2
34,No,Travel_Rarely,715,Research & Development,20,4,Medical,2480,4,Male,47,3,2,Healthcare Representative,3,Married,5033,3449,0,No,14,3,4,0,16,5,3,15,10,0,11
31,No,Travel_Rarely,955,Research & Development,10,3,Medical,2481,2,Female,98,2,2,Manufacturing Director,4,Married,5121,23474,4,No,20,4,4,1,9,3,3,7,7,7,0
36,No,Travel_Frequently,706,Sales,2,4,Life Sciences,2482,3,Male,100,3,2,Sales Executive,1,Single,9980,3031,0,Yes,12,3,4,0,16,3,3,15,7,3,12
28,No,Travel_Frequently,906,Research & Development,8,3,Life Sciences,2483,3,Male,82,3,1,Research Scientist,4,Divorced,2194,12124,1,No,13,3,2,1,5,2,3,5,3,0,4
53,No,Travel_Rarely,1479,Sales,7,4,Marketing,2484,3,Female,75,3,3,Manager,1,Single,11849,24978,2,No,15,3,2,0,26,3,3,14,10,5,7
31,No,Travel_Rarely,1001,Research & Development,5,3,Life Sciences,2485,1,Male,93,3,3,Healthcare Representative,1,Divorced,10552,15471,4,Yes,12,3,4,2,13,2,3,1,0,1,0
18,No,Travel_Rarely,1294,Research & Development,24,3,Life Sciences,2486,1,Male,52,2,1,Research Scientist,4,Single,1200,16900,1,No,19,3,4,0,0,5,2,0,0,0,0
31,No,Travel_Rarely,530,Sales,27,4,Medical,2487,4,Female,71,4,2,Sales Executive,4,Divorced,5304,17485,3,No,12,3,2,1,13,2,4,7,7,1,7
40,No,Travel_Rarely,1339,Sales,8,4,Marketing,2488,2,Female,45,2,2,Sales Executive,1,Married,7457,25755,0,No,17,3,4,1,6,4,3,5,3,0,0
26,No,Travel_Rarely,663,Research & Development,1,3,Other,2489,4,Female,57,3,1,Research Scientist,1,Married,2911,10205,1,Yes,11,3,3,1,10,1,2,10,9,0,1
31,No,Travel_Rarely,1356,Research & Development,3,2,Life Sciences,2490,4,Male,100,3,1,Research Scientist,3,Single,3058,17778,2,No,16,3,3,0,6,3,3,4,2,1,2
48,No,Travel_Frequently,781,Research & Development,4,3,Medical,2491,4,Male,44,2,5,Manager,3,Divorced,19187,21199,2,No,15,3,4,1,27,2,2,5,4,1,4
40,No,Travel_Rarely,1332,Sales,25,2,Life Sciences,2492,2,Male,49,1,4,Sales Executive,3,Single,4108,16900,5,No,12,3,3,0,22,4,3,1,1,0,0
34,No,Travel_Rarely,989,Research & Development,2,4,Medical,2493,4,Female,86,3,3,Healthcare Representative,4,Married,9714,7790,3,Yes,12,3,4,1,10,4,2,4,2,1,3
52,No,Non-Travel,625,Sales,29,4,Medical,2494,2,Male,82,3,2,Sales Executive,1,Married,5467,13586,4,No,11,3,1,1,12,3,3,9,8,1,7
34,Yes,Travel_Rarely,571,Research & Development,22,3,Life Sciences,2495,1,Male,40,2,3,Research Director,2,Single,11557,22174,4,No,17,3,1,0,9,2,3,6,5,1,2
35,No,Travel_Rarely,836,Research & Development,1,3,Medical,2496,1,Female,95,3,1,Research Scientist,4,Married,2659,18089,1,Yes,21,4,2,1,8,3,3,8,4,7,3
32,No,Travel_Rarely,1476,Research & Development,28,2,Life Sciences,2497,1,Male,81,3,2,Manufacturing Director,4,Married,5473,4060,3,No,14,3,2,0,8,3,3,4,1,1,3
29,No,Travel_Rarely,1300,Research & Development,7,2,Medical,2498,3,Male,57,3,2,Manufacturing Director,3,Divorced,4960,24017,1,No,12,3,4,1,7,2,3,7,4,0,5
23,No,Travel_Rarely,604,Research & Development,10,3,Life Sciences,2499,3,Male,75,4,1,Research Scientist,4,Married,2836,10293,1,No,13,3,2,1,1,1,3,1,0,0,0
31,No,Travel_Rarely,1401,Research & Development,26,3,Life Sciences,2500,1,Male,93,3,1,Research Scientist,4,Married,3201,19921,4,No,20,4,4,1,6,1,3,2,1,2,2
36,Yes,Travel_Rarely,1202,Research & Development,9,3,Medical,2501,1,Female,58,2,1,Laboratory Technician,2,Single,2351,26342,6,No,12,3,3,0,15,2,3,1,0,0,0
35,No,Travel_Rarely,977,Research & Development,18,3,Other,2502,4,Female,43,3,1,Research Scientist,2,Single,2678,15238,6,No,14,3,2,0,6,3,3,3,2,1,2
30,No,Travel_Rarely,848,Sales,11,4,Medical,2503,4,Female,89,4,2,Sales Executive,3,Married,5343,5982,3,No,14,3,3,1,12,3,3,1,0,0,0
29,No,Travel_Rarely,506,Research & Development,10,2,Technical Degree,2504,1,Male,35,3,2,Research Scientist,1,Single,5674,23793,1,No,13,3,3,0,10,3,3,10,2,0,7
38,No,Travel_Rarely,530,Research & Development,3,3,Technical Degree,2505,3,Female,100,3,3,Healthcare Representative,1,Married,10325,24097,4,No,11,3,2,1,17,4,3,15,12,5,12
41,No,Travel_Rarely,335,Research & Development,10,4,Life Sciences,2506,1,Male,61,2,1,Laboratory Technician,4,Divorced,2296,10425,3,No,17,3,2,1,7,3,2,1,0,0,0
45,Yes,Travel_Rarely,334,Sales,2,2,Medical,2507,3,Male,86,3,2,Sales Executive,4,Married,5486,6961,4,Yes,13,3,1,0,14,3,2,8,7,7,0
36,No,Non-Travel,1179,Research & Development,15,3,Medical,2508,3,Male,48,3,1,Laboratory Technician,2,Single,3452,9096,2,No,16,3,2,0,10,3,3,5,4,0,3
28,Yes,Travel_Rarely,1303,Research & Development,24,3,Medical,2509,3,Male,49,2,1,Laboratory Technician,4,Married,2436,6409,1,Yes,13,3,2,1,6,3,3,6,5,1,3
29,No,Travel_Rarely,827,Research & Development,9,3,Medical,2510,3,Female,89,2,1,Laboratory Technician,4,Single,2404,19294,1,No,11,3,3,0,1,6,3,1,0,0,0
30,No,Travel_Rarely,1169,Sales,5,2,Life Sciences,2511,1,Male,72,2,2,Sales Executive,1,Single,5326,11864,0,No,20,4,3,0,6,3,3,5,2,1,2
29,No,Non-Travel,1169,Sales,25,3,Life Sciences,2512,3,Female,98,3,2,Sales Executive,4,Divorced,4197,22149,1,Yes,14,3,3,1,5,3,3,5,2,1,3
31,No,Travel_Rarely,648,Research & Development,8,4,Medical,2513,1,Male,82,3,1,Research Scientist,2,Married,2718,17778,3,No,19,3,4,1,7,3,2,3,2,1,2
43,No,Travel_Rarely,1312,Research & Development,8,2,Life Sciences,2514,3,Male,97,3,2,Manufacturing Director,3,Married,4448,17852,3,No,13,3,4,1,10,6,3,7,2,0,7
60,No,Travel_Rarely,1396,Sales,5,3,Life Sciences,2515,2,Male,46,3,4,Sales Executive,3,Married,13269,11354,2,No,11,3,4,1,23,2,4,17,13,4,12
38,No,Travel_Frequently,549,Research & Development,11,2,Medical,2516,2,Male,76,4,2,Laboratory Technician,4,Married,3917,22490,9,Yes,14,3,3,2,10,3,3,3,2,1,2
27,No,Travel_Rarely,861,Research & Development,16,3,Medical,2517,4,Female,78,4,1,Research Scientist,1,Single,3517,20251,9,No,19,3,2,0,6,3,3,1,0,1,0
54,No,Travel_Rarely,1356,Sales,9,4,Marketing,2518,3,Male,54,3,2,Sales Executive,2,Single,9250,20497,2,Yes,19,3,3,0,13,3,3,5,4,0,4
36,Yes,Travel_Frequently,1329,Research & Development,2,4,Medical,2519,3,Male,90,3,1,Laboratory Technician,3,Single,2644,23231,3,Yes,19,3,1,0,7,3,3,2,2,2,2
39,No,Travel_Rarely,430,Research & Development,7,4,Medical,2520,1,Male,60,3,1,Laboratory Technician,4,Married,3346,23070,7,Yes,22,4,4,1,7,3,3,1,0,0,0
45,No,Travel_Frequently,530,Sales,29,3,Marketing,2521,3,Female,52,3,3,Sales Executive,1,Divorced,10453,16376,1,No,21,4,1,2,24,0,3,24,9,13,10
41,No,Travel_Rarely,634,Research & Development,25,3,Life Sciences,2522,2,Female,80,3,3,Healthcare Representative,4,Single,7406,2373,2,No,14,3,3,0,10,3,3,6,4,1,4
50,No,Travel_Rarely,1229,Research & Development,2,3,Medical,2523,2,Male,50,3,5,Manager,1,Single,16856,21082,2,No,11,3,3,0,30,3,3,3,2,0,2
38,No,Travel_Rarely,444,Human Resources,2,4,Human Resources,2524,3,Male,68,3,3,Human Resources,4,Married,10609,22722,7,Yes,16,3,2,0,17,2,3,15,3,12,13
40,No,Non-Travel,1179,Sales,8,4,Marketing,2525,3,Male,46,3,3,Sales Executive,1,Divorced,8998,10893,7,No,12,3,3,1,10,2,3,9,7,3,8
30,No,Travel_Frequently,589,Sales,17,5,Marketing,2526,4,Male,77,2,2,Sales Executive,4,Divorced,4148,17783,0,No,13,3,4,1,12,3,3,11,7,0,9
25,No,Travel_Frequently,461,Research & Development,10,1,Medical,2527,4,Male,56,3,1,Laboratory Technician,4,Single,3917,14229,7,No,17,3,4,0,5,3,3,3,2,1,2
25,No,Travel_Rarely,1375,Sales,15,1,Life Sciences,2528,1,Male,96,3,2,Sales Executive,4,Married,4162,17544,1,No,16,3,2,2,5,2,3,5,4,0,3
40,No,Travel_Rarely,427,Research & Development,4,3,Technical Degree,2529,2,Male,76,3,2,Laboratory Technician,4,Divorced,5405,20364,0,No,18,3,4,2,21,3,3,20,17,0,8
26,No,Travel_Rarely,736,Sales,2,1,Marketing,2530,1,Male,86,3,2,Sales Executive,4,Married,6232,10877,0,No,12,3,3,1,5,3,3,4,2,1,2
39,No,Travel_Frequently,1035,Research & Development,6,5,Medical,2531,2,Male,91,2,1,Research Scientist,1,Divorced,3074,15174,0,No,19,3,1,2,6,2,2,5,4,0,4
46,No,Travel_Rarely,836,Sales,18,4,Life Sciences,2532,3,Female,84,3,2,Sales Executive,3,Single,6500,14229,1,No,17,3,4,0,9,2,2,9,4,1,8
24,No,Travel_Rarely,1157,Research & Development,3,3,Other,2533,4,Male,66,3,1,Laboratory Technician,4,Divorced,3702,16376,4,No,12,3,2,1,5,3,1,2,2,0,2
36,No,Travel_Frequently,185,Research & Development,9,3,Medical,2534,4,Male,69,3,1,Laboratory Technician,4,Married,2696,26186,0,No,17,3,3,1,3,3,3,1,0,0,0
32,No,Travel_Rarely,1146,Human Resources,1,4,Medical,2535,2,Female,51,3,1,Human Resources,4,Single,3212,18624,4,No,15,3,4,0,10,2,3,6,3,0,2
50,No,Travel_Rarely,1261,Research & Development,7,4,Medical,2536,1,Male,76,3,1,Research Scientist,2,Single,2380,9964,3,No,16,3,3,0,5,2,2,1,0,0,0
41,No,Travel_Rarely,1084,Research & Development,3,4,Other,2537,2,Male,59,3,2,Manufacturing Director,4,Divorced,6180,6759,3,No,17,3,4,1,12,5,3,7,2,1,7
45,No,Travel_Rarely,1220,Research & Development,8,4,Other,2538,3,Male,42,3,2,Research Scientist,1,Married,4478,23099,9,No,12,3,4,0,9,2,3,4,3,1,3
34,No,Travel_Rarely,300,Research & Development,1,3,Life Sciences,2539,4,Male,84,4,2,Manufacturing Director,1,Divorced,4345,20689,1,No,22,4,3,2,15,3,2,15,14,5,12
33,No,Travel_Rarely,1245,Research & Development,10,4,Other,2540,1,Male,70,4,2,Research Scientist,3,Married,5775,16143,4,No,19,3,2,0,10,5,4,7,7,0,2
35,No,Travel_Rarely,395,Sales,4,3,Technical Degree,2541,3,Male,58,3,1,Sales Representative,3,Married,2231,4658,9,No,19,3,4,1,7,3,3,2,2,2,2
27,No,Travel_Rarely,1131,Research & Development,4,1,Medical,2542,2,Male,46,3,1,Laboratory Technician,3,Married,2559,7108,1,No,18,3,3,1,2,5,3,2,2,2,2
34,No,Travel_Rarely,350,Research & Development,7,2,Life Sciences,2543,2,Female,91,2,1,Research Scientist,3,Married,2768,22478,1,Yes,14,3,4,1,1,3,3,1,0,0,0
50,No,Travel_Rarely,623,Research & Development,8,3,Life Sciences,2544,4,Male,59,3,4,Research Director,2,Single,16659,25755,3,No,12,3,4,0,28,3,3,9,0,6,7
36,Yes,Travel_Frequently,1089,Research & Development,19,4,Medical,2545,3,Male,95,2,1,Laboratory Technician,3,Single,2342,23016,3,No,22,4,4,0,8,5,3,5,4,4,4
27,No,Travel_Rarely,1226,Sales,8,2,Technical Degree,2546,1,Female,87,3,1,Sales Representative,4,Single,2308,9558,1,No,23,4,4,0,9,2,3,9,7,0,8
30,No,Travel_Rarely,809,Research & Development,19,4,Medical,2547,4,Female,96,2,1,Laboratory Technician,4,Divorced,3196,22477,1,No,13,3,1,2,8,3,3,8,0,0,7
39,No,Travel_Rarely,594,Research & Development,11,2,Medical,2548,2,Female,40,3,2,Manufacturing Director,3,Married,6162,14776,0,No,14,3,1,3,9,3,3,8,7,1,7
30,No,Travel_Rarely,1339,Sales,9,2,Other,2549,4,Male,41,3,3,Sales Executive,1,Married,10448,5843,0,No,11,3,4,1,12,3,2,9,7,7,6
29,Yes,Travel_Frequently,882,Research & Development,20,3,Technical Degree,2550,2,Male,62,3,1,Laboratory Technician,3,Married,2468,18779,1,No,16,3,4,0,5,2,3,5,3,1,1
35,No,Travel_Rarely,970,Sales,8,4,Other,2551,2,Male,60,3,2,Sales Executive,3,Married,4601,14669,1,No,21,4,1,1,15,4,2,15,12,5,4
36,No,Travel_Rarely,557,Research & Development,4,2,Life Sciences,2552,3,Male,62,3,1,Research Scientist,1,Married,2756,3423,9,No,13,3,2,1,10,2,2,5,4,0,3
36,No,Travel_Rarely,477,Research & Development,3,3,Life Sciences,2553,4,Male,73,4,1,Research Scientist,4,Single,2244,17808,1,Yes,12,3,4,0,8,2,3,8,7,0,7
35,No,Travel_Rarely,1189,Research & Development,14,3,Medical,2554,3,Male,49,3,2,Research Scientist,3,Divorced,5745,24152,5,No,12,3,2,1,16,2,3,15,11,4,13
32,No,Travel_Frequently,200,Sales,3,2,Medical,2555,4,Male,45,3,2,Sales Executive,4,Single,5346,21072,4,No,13,3,3,0,7,6,2,0,0,0,0
26,No,Travel_Frequently,571,Research & Development,28,4,Life Sciences,2556,3,Male,70,3,2,Manufacturing Director,3,Married,4614,3854,9,No,18,3,2,1,4,5,2,3,2,0,2
39,No,Travel_Rarely,1112,Research & Development,3,2,Life Sciences,2557,1,Female,63,1,2,Laboratory Technician,1,Divorced,5689,17258,1,No,13,3,1,1,10,2,3,10,8,0,8
30,No,Travel_Rarely,563,Research & Development,17,1,Medical,2558,2,Male,51,2,1,Research Scientist,2,Married,3907,15497,1,No,16,3,3,1,6,2,4,6,3,1,0
22,No,Travel_Rarely,581,Research & Development,3,1,Life Sciences,2559,1,Female,61,3,1,Research Scientist,1,Married,2686,18154,1,No,12,3,3,0,4,5,2,3,2,1,2
40,No,Travel_Rarely,672,Research & Development,8,3,Medical,2560,3,Male,72,3,3,Manufacturing Director,2,Married,10903,10195,3,No,19,3,3,1,15,2,3,12,10,4,10
46,No,Travel_Rarely,1278,Sales,7,4,Medical,2561,4,Male,80,2,3,Sales Executive,1,Single,9699,5598,9,No,11,3,3,0,14,2,3,2,2,2,2
